CODOPER;NUMTAR;DOCFEC;DOCSER;DOCNUM;DESCOP;HFACT;HREAL;DTOOBR;CODMOD;PORIMP;PORREC;PRETAR;LINOBRA;MARCA
101;01;28/10/2001;01;000780;DESPLAZAMIENTO A FINCA PARA COLOCAR CORONA;3;0;0;01;16;4;20,88517;010;N
101;02;28/10/2001;01;000780;DESMONTAR CORONA, FRESADO DE DIENTES Y COLOCACION;3;3,5;0;01;16;4;20,88517;005;S
101;01;31/10/2001;01;000784;DESPIECE DE CONVERTIDOR, LIMPIEZA, COLOCAR RODAMIENTOS Y MONTAJE DEL MISMO;36;36,75;0;01;16;4;20,88517;005;S
800;01;05/11/2001;01;000785;DESPLAZAMIENTO A FABRICA PARA COMPROBACION DE MOTOR POR FALLO, DESMONTAR CULATA PARA REPARACION EN TALLER, MONTAJE DE LA MISMA UNA VEZ REPARADA, TERMOSTATO E INDICADOR DE TEMPERATURA. SANGRADO DE FRENOS.;28;35,5;0;01;16;4;22,23745;005;S
101;02;05/11/2001;01;000785;DESPIECE DE CULATA, LIMPIEZA, RECONSTRUCCION DE ASIENTO DE PRECAMARAS, DESPIECE DE VALVULAS, ESMERILADO DE LAS MISMA Y MONTAJE;10;10;0;01;16;4;20,88517;005;S
800;01;02/11/2001;01;000786;DESPLAZAMIENTO A CHICLANA, REPARACION DE HIDRAULICOS DE PLA 950 Y REVISION DE D8 K PARA TRABAJOS DE CONVERTIDOR Y MANDOS FINALES.;8;8;0;01;16;4;20,88517;005;S
101;01;31/10/2001;01;000787;ABONO DE FACTURA 01/000215 DE REPARACION DE CUADRO ELECTRONICO;-26;0;0;01;16;4;20,88517;005;N
800;01;02/11/2001;01;000788;DESPLAZAMIENTO A FABRICA PARA CORREGIR SALIDERO DE GASOIL Y DESMONTAR ALTERNADOR PARA REPARAR EL MISMO EN TALLER.;13;13;0;01;16;4;24,34099;005;S
101;02;02/11/2001;01;000788;REPARACION DE ALTERNADOR EN TALLER;0;7;0;01;16;4;24,34099;005;S
800;01;18/10/2001;01;000789;DESPLAZAMIENTO A FABRICA,DESMONTAR RADIADOR Y ENFRIADORES PARA SU REPARACION EN TALLER Y MONTAJE DE LOS MISMOS EN MAQUINA;31;31;0;01;16;4;24,34099;005;S
101;02;18/10/2001;01;000789;REPARACION DE RADIADOR DE AGUA, ACEITE  Y ENFRIADORES;0;30,5;0;01;16;4;24,34099;005;S
800;01;24/10/2001;01;000790;DESMONTAR CULATA,BOMBA DE ACEITE Y CAMISAS PARA REVISION DE LAS MISMAS EN TALLER  POR CALENTAMIENTO DE LA MAQUINA Y MONTAJE UNA VEZ REVISADAS.;66;62,75;0;01;16;4;24,34099;005;S
101;02;24/10/2001;01;000790;REVISION DE CULATA, BOMBA DE ACEITE Y VERIFICACION DE CAMISAS;0;28;0;01;16;4;24,34099;005;S
800;01;09/11/2001;01;000683;DESPLAZAMIENTO A FABRICA , DESMONTAR REDUCTOR  PARA REPARACION EN TALLER Y MONTAJE EN MAQUINA UNA VEZ REPARADO..;19;23;0;01;16;4;22,23745;005;S
101;02;09/11/2001;01;000683;DESPIECE DE REDUCTOR, CORTAR CORONA SOLAR Y SACAR PIÑONES. RELLENO DE ALOJAMIENTO Y MENCANIZADO DE CORONA SOLAR, MONTAJE DE REDUCTOR PARA COLOCACION EN MAQUINA;17;22;0;01;16;4;20,88517;005;S
800;01;01/10/2001;01;000796;DESPLAZAMIENTO A FABRICA, DESMONTAR MOTOR DE ARRANQUE PARA REPARAR EN TALLER Y COLOCAR EL MISMO UNA VEZ REPARADO;4;0;0;01;16;4;22,23745;005;S
101;02;01/10/2001;01;000796;REPARACION DE MOTOR DE ARRANQUE;6,5;6,5;0;01;16;4;20,88517;005;S
800;01;01/10/2001;01;000797;DESPLAZAMIENTO A FABRICA, DESMONTAR SOPORTE DE FILTRO PARA SU REPARACIO Y MONTAJE DE FILTRO Y VALVULAS DE GRIFO NUEVOS;5;6,25;0;01;16;4;22,23745;005;S
800;01;19/10/2001;01;000798;DESPLAZAMIENTO A ALGECIRAS PARA MONTAJE DE PRENSA EN EROSKI;30;51;0;01;16;4;20,88517;005;S
800;01;02/11/2001;01;000799;DESMONTAR MOTOR DE ARRANQUE, REPARACION DEL MISMO Y MONTAJE EN MAQUINA;5;5;0;01;16;4;24,34099;005;S
800;01;06/11/2001;01;000800;COMPROBAR LIMPIAPARABRISAS, DESMONTAR MOTOR PARA REPARAR EN TALLER Y MONTAJE DEL MISMO UNA VEZ REPARADO. REPARCION DE LUCES Y CLAXON.;7;7;0;01;16;4;24,34099;005;S
101;02;06/11/2001;01;000800;REPARAR MOTOR DE LIMPIAPARABRISAS EN TALLER;0;3;0;01;16;4;24,34099;005;S
101;01;08/11/2001;01;000801;REVISION Y LIMPIEZA MECHERO MAQUINA LAVAR;1,5;1,5;0;01;16;4;20,88517;005;S
800;01;07/11/2001;01;000805;DESPLAZAMIENTO A FINCA , REPARACION DE INSTALACION ELECTROVALVULAS Y INSTALACION DE ARRANQUE;4;4;0;01;16;4;20,88517;005;S
800;01;07/11/2001;01;000806;DESPLAZAMIENTO A FINCA , REPARACION DE CABLES GENERALES , DESMONTAR , MONTAR Y REPARAR MANDO DE VELOCIDADES , REPARACION DE PARO AUTOMATICO Y ACOPLAR PULSADOR DE VOLTEO;5;5;0;01;16;4;20,88517;005;S
800;01;07/11/2001;01;000807;REPARACION DE LUCES Y ACOPLAR INTERRUPTOR DE LUCES;1;1;0;01;16;4;20,88517;005;S
101;01;14/11/2001;01;000811;CAMBIO DE FILTROS Y ACEITE, REVISION GENERAL Y ENGRASE DE LA MISMA.;4;4;0;01;16;4;20,88517;005;S
800;01;15/11/2001;01;000812;DESPLAZAMIENTO A VILLANUEVA DEL RIO, DESMONTAR BALANCIN PARA REPARCION EN TALLER Y MONTAJE DEL MISMO UNA VEZ REPARADOS;18;18;0;01;16;4;20,88517;005;S
101;02;15/11/2001;01;000812;REPARAR EN TALLER;10;10;0;01;16;4;20,88517;005;S
800;01;21/11/2001;01;000817;DESPLAZAMIENTO A SANLUCAR DE BARRAMEDA, COMPROBAR PRESIONES DE MAQUINA, REGULACION Y COMPROBACION DE MOTOR.;9,5;9,5;0;01;16;4;20,88517;005;S
101;02;21/11/2001;01;000817;REGULACION DE PRESIONES DE BOMBA. DESMONTAR TAPA DE BOMBA, REPARACION DE REGULADOR, VARIADOR Y VALVULA DE SENSIBILIDAD, MONTAJE Y REGULAR PRESIONES.;40;41;0;01;16;4;20,88517;005;S
101;03;21/11/2001;01;000817;TOTAL MANO DE OBRA EN LOS SIGUIENTES CONCEPTOS;140;175;0;01;16;4;20,88517;005;S
101;03;21/11/2001;01;000817;COMPROBACION DE MOTOR, INYECCION, INYECTORES, COMPRESION Y PUESTA A PUNTO;0;0;0;01;16;4;0;010;N
101;03;21/11/2001;01;000817;SACAR MOTOR DE MAQUINA, DESPIECE Y LIMPIEZA, COLOCAR CASQUILLOS BANCADA Y BIELA, CAMISAS Y PISTONES, ALINEADO. REVISAR BOMBA ACEITE Y AJUSTE.;0;0;0;01;16;4;0;015;N
101;03;21/11/2001;01;000817;DESPIECE DE CULATA, RECTIFICADO DE ASIENTOS DE VALVULAS Y ESMERILADO, MONTAJE Y COLOCACION.;0;0;0;01;16;4;0;020;N
101;03;21/11/2001;01;000817;PUESTA A PUNTO DE MOTOR, ARRANQUE Y PRUEBA FUERA DE MAQUINA. COLOCAR MOTOR EN MAQUINA;0;0;0;01;16;4;0;025;N
101;03;21/11/2001;01;000817;REVISION DE MOTOR DE ARRANQUE;0;0;0;01;16;4;0;030;N
101;03;21/11/2001;01;000817;REVISION DE ALTERNADOR Y MONTAJE DE INSTALACION ELECTRICA;0;0;0;01;16;4;0;035;N
101;04;21/11/2001;01;000817;DESMONTAR CAJA VALVULAS Y DESPIECE, RECTIFICADO DE ASIENTOS DE VALVULAS, ESMERILADO Y AJUSTE, COLOCAR KIT JUNTAS Y MONTAJE, COLOCAR EN MAQUINA Y MONTAJE DE TUBERIAS;38,5;38,5;0;01;16;4;20,88517;005;S
101;05;21/11/2001;01;000817;SOLTAR CADENA, DESMONTAR RUEDA GUA Y PISTONES DE TENSOR, DESPIECE, COLOCAR KIT JUNTAS, PISTON NUEVO Y MONTAJE, COLOCACION. COLOCAR RUEDA GUIA Y CADENA. DESMONTAR RULO QUITACIMBRES Y COLOCAR NUEVO;40;45,5;0;01;16;4;20,88517;005;S
101;05;21/11/2001;01;000817;REDUCTOR, DESMONTARLO, DESPIEZARLO, CONSTRUCC DE EJE, PIÑONES, Y CASQUILLOS, MONTAJE Y COLOCACION , HACER NIVEL DE ACEITE.;6;0;0;01;16;4;20,88517;010;N
101;06;21/11/2001;01;000817;DESPIECE DE MOTOR, COLOCAR KIT JUNTAS Y MONTAJE, COLOCAR EN MAQUINA;5;4,5;0;01;16;4;20,88517;005;S
101;07;21/11/2001;01;000817;COMPROBACION DE ACUMULADOR Y CARGA DEL MISMO;1;0;0;01;16;4;20,88517;005;S
101;08;21/11/2001;01;000817;SOLTAR PALA, SACAR CASQUILLO, CONSTRUCCION DE DOS NUEVOS Y COLOCAR PALA, DESMONTAR TUBERIA DEL EMBOLO COLOCACION DE JUNTAS Y MONTAJE.;8;7,5;0;01;16;4;20,88517;005;S
101;09;21/11/2001;01;000817;DESMONTAR CRISTALES Y COLOCACION DE NUEVOS;0;0;0;01;16;4;20,88517;005;S
800;01;14/11/2001;01;000819;DESPLAZAMIENTO A FABRICA , DESMONTAR TUBOS , CONSTRUCCION DE NUEVOS Y MONTAJE;1,5;1,5;0;01;16;4;20,88517;005;S
800;01;27/11/2001;01;000821;DESPLAZAMIENTO A CADIZ , DESMONTAR CULATINES PARA TRASLADO AL TALLER REPARACION DE LOS MISMOS Y MONTAJE UNA VEZ REPARADOS.;110,5;110,5;0;01;16;4;20,88517;005;S
101;02;27/11/2001;01;000821;DESPIECE DE CULATINES, LIMPIEZA, RECTIFICADO DE PLANOS, SACAR ESPARRAGOS PARTIDOS DE COLECTOR DE ESCAPE, COLOCACION DE NUEVOS, ESMERILADO DE VALVULAS Y MONTAJE.;38;38;0;01;16;4;20,88517;005;S
800;03;27/11/2001;01;000821;DESPLAZAMIENTO A CADIZ REVISAR MOTOR, DESMONTAR CULATINES Y CARTER POR FRENADO DEL MISMO.;38,5;38,5;0;01;16;4;20,88517;005;S
801;03;27/11/2001;01;000821;SACAR MOTOR DE MAQUINA PARA REPARACION EN TALLER;40;40;0;01;16;4;20,88517;010;S
101;04;27/11/2001;01;000821;REPARACION DE MOTOR EN TALLER;228,5;228,25;0;01;16;4;20,88517;005;S
800;04;27/11/2001;01;000821;MONTAJE DE MOTOR EN MAQUINA;129;129;0;01;16;4;20,88517;010;S
101;01;14/11/2001;01;000824;DESPIECE DE BOMBA, COLOCACION DE KIT DE REPARCION Y MONTAJE DE LA MISMA;5;5;0;01;16;4;20,88517;005;S
800;01;27/11/2001;01;000825;DESPLAZAMIENTO A FINCA , DESMONTAR MOTOR ARRANQUE PARA REPARACION EN TALLER Y MONYTAJE DEL MISMO UNA VEZ REPARADO.REPARAR INSTALACION DE ARRANQUE Y REPARAR LLAVE DE CONTACTO;6;6;0;01;16;4;20,88517;005;S
800;01;16/11/2001;01;000827;DESPLAZAMIENTO A FABRICA DESMONTAR VARILLA ARTICULACION , SOLDADURA Y MONTAJE;1;1;0;01;16;4;20,88517;005;S
800;01;27/11/2001;01;000828;DESPLAZAMIENTO PARA REVISION DE MARTILLO;3,5;3,5;0;01;16;4;20,88517;005;S
101;02;27/11/2001;01;000828;DESPIECE DE MARTILLO, REVISION DEL MISMO, ESMERILADO DE PENDULO, COLOCACION DE KIT DE JUNTAS, MONTAJE Y CARGA DE ACUMULADORES;18;20,5;0;01;16;4;20,88517;005;S
800;01;16/11/2001;01;000826;DESPLAZAMIENTO A FABRICA PARA REPARCION DE FRENOS;40;8;0;01;16;4;24,34099;005;S
800;01;16/11/2001;01;000831;REPARACION DE EMBRAGUE, CAJA CAMBIOS Y MOTOR DE ARRANQUE Y FRENOS;28;58;0;01;16;4;24,34099;005;S
101;02;16/11/2001;01;000831;REPARACION EN TALLER.;0;20;0;01;16;4;24,34099;005;S
800;01;30/11/2001;01;000849;DESPLAZAMIENTO A CANTERA PARA REVISION DE CIRCUITO HIDRAULICO;3,5;3,5;0;01;16;4;20,88517;005;S
101;01;30/11/2001;01;000850;DESPIECE DE MARTILLO, COLOCACION DE KIT DE REPARACION, HELICOIS Y MUELLES. DESPIECE DE ACUMULADOR, CARGA Y MONTAJE. MONTAJE DE MARTILLO.;14;22;0;01;16;4;20,88517;005;S
800;01;04/12/2001;01;000853;DESPLAZAMIENTO A REVISION DE MAQUINA;2,5;2,5;0;01;16;4;20,88517;005;S
101;02;04/12/2001;01;000853;TOTAL MANO DE OBRA SEGUN LOS SIGUIENTES CONCEPTOS.;53;53;0;01;16;4;20,88517;005;S
101;02;04/12/2001;01;000853;DESMONTAR TRANSMISION DESPIECE. DESPIECE DE INVERSOR, CAMBIO DE SEGMENTOS DE PULMONES Y DISCOS, MONTAJE Y COLOCACION EN CAJA.;0;0;0;01;16;4;0;010;N
101;02;04/12/2001;01;000853;DESPIECE DE BOMBA Y RECTIFICADO DE PLANOS Y MONTAJE.;0;0;0;01;16;4;0;015;N
101;02;04/12/2001;01;000853;DESPIECE DE VAVULAS DE CONTROL, COLOCCION DE JUNTAS, RECTIFICADO DE ASIENTOS DE VALVULAS Y MONTAJE.;0;0;0;01;16;4;0;020;N
101;02;04/12/2001;01;000853;REVISION DE CONVETIDOR Y SUSTITUCION DEL MISMO.;0;0;0;01;16;4;0;025;N
101;02;04/12/2001;01;000853;MONTAJE DE TRANSMISION EN MAQUINA, HACER NIVEL DE ACEITE Y PRUEBA DE LA MISMA;0;0;0;01;16;4;20,88517;030;N
800;01;30/11/2001;01;000854;DESPLAZAMIENTO A CANTERA PARA COMPROBACION DE CIRCUITO ELECTRONIO E HIDRAUICO. SUSTITUCION DE ELECTROVALVULA DE CONTROL DE MANIOBRA Y PROGRAMAR PARAMETROS;11;14;0;01;16;4;20,88517;005;S
800;01;03/12/2001;01;000858;DESPLAZAMIENTO A FABRICA DESMONTAR ACELERADOR DE MANO , FILTRO AIRE , CORAZA , PARA REPARACION EN TALLER Y MONTAJE DE LOS MISMO EN MAQUINA;16;14;0;01;16;4;24,34099;005;S
101;02;03/12/2001;01;000858;REPARACION DE ACELERADOR , FILTRO Y CORAZA;0;2;0;01;16;4;24,34099;005;S
800;01;12/12/2001;01;000861;REPARACION DE LUCES E INSTALACION ELECTRICA;9;9;0;01;16;4;24,34099;005;S
800;01;17/12/2001;01;000862;DESPLAZAMIENTO A FABRICA DESMONTAR TUBO HIDRAULICO , REPARACION EN TALLER  Y COLOCAR EL MISMO UNA VEZ REPARADO.;2;2;0;01;16;4;20,88517;005;S
101;01;05/12/2001;01;000863;MANO DE OBRA DE REPARACION MOTOR KOMATSU  D-355/A SEGUN PRESUPUESTO;200;0;20;01;16;4;20,88517;005;N
800;01;26/12/2001;01;000882;DESPLAZAMIENTO A VALVERDE PARA REVISION DE CONVERTIDOR Y SERVOTRANSMISION PAR SU REPARACION EN TALLER;7,5;7,5;0;01;16;4;20,88517;005;S
101;02;26/12/2001;01;000882;DESMONTAR TRANSMISION, DESPIECE, LIMPIEZA, COLOCACION DE KIT DE JUNTAS DE PULMONES. MECANIZADO Y ROSCADO DE PLATO DE CONVERTIDOR. DESPIECE DE CAJA VALVULAS, COLOCAR KIT JUNTAS Y MONTAJE;55;57;0;01;16;4;20,88517;005;S
800;01;11/12/2001;01;000883;DESPLZ. A ARACENA DESMONTAR MAQUINA PARA SACAR TRANSMISION Y CONVERTIDOR PARA SU REPARACION EN TALLER Y MONTAJE DE LA MISMA UNA VEZ REPARADA;109;212,5;0;01;16;4;20,88517;005;S
101;02;11/12/2001;01;000883;REPARAR TRANSMISION, CAJA DE TRANSFER, FRENO DE ESTACIONAMIENTO Y VALVULAS.;100;161,5;0;01;16;4;20,88517;005;S
101;02;11/12/2001;01;000883;REPARACION DE CONVERTIDOR;15;0;0;01;16;4;20,88517;010;N
101;02;11/12/2001;01;000883;REPARACION DE BOMBAS DE HIDRAULICO, TRANSMISION, DIRECCION Y FRENOS.;18;0;0;01;16;4;20,88517;015;N
101;02;11/12/2001;01;000883;REPARACION DE ENFRIADOR;4;0;0;01;16;4;20,88517;020;N
101;02;11/12/2001;01;000883;REPARAR Y CONSTRUCCION DE TUBERIAS EN EL TALLER;10;0;0;01;16;4;20,88517;025;N
800;01;26/12/2001;01;000884;REVISION DE TRANSMISION ;1;7;0;01;16;4;20,88517;005;S
800;02;26/12/2001;01;000884;REVISION DE HIDRAULICOS;1,5;1,5;0;01;16;4;20,88517;005;S
101;03;26/12/2001;01;000884;DESPIECE DE TRANSMISION Y CONVERTIDOR, REVISION DE PIEZAS PARA RELACION DE LAS MISMAS.;0;60;0;01;16;4;0;005;S
101;03;26/12/2001;01;000884;CONVERTIDOR, SUSTITUCION DE RODAMIENTOS Y SEGMENTOS, MECANIZADO Y ENCASQUILLADO DE MAZAS DE COGINENTE PILOTO. COLOCAR SEGMENTOS, JUNTAS Y MONTAJE DEL MISMO.;0;0;0;01;16;4;0;010;N
101;03;26/12/2001;01;000884;SERVOTRANSMISION, COLOCAR SEGMENTOS A PULMONETS DE VELOCIDADES, SUSTITUCION DE DISCOS DE LAS MISMAS, COLOCAR KIT JUNTAS Y MONTAJE.;0;0;0;01;16;4;0;015;N
101;03;26/12/2001;01;000884;CAMBIO DE BOMBA DE SERVO.;0;0;0;01;16;4;0;020;N
101;03;26/12/2001;01;000884;DESPIECE DE CAJA DE CONTROL, REVISION DE VALVULAS, MUELLES, MONTAJE Y COLOCAR EN SERVO.;0;0;0;01;16;4;0;025;N
101;03;26/12/2001;01;000884;DESPIECE DE CAJA TRANSFER, COLOCACION DE JUNTAS, RETENES Y MONTAJE.;0;0;0;01;16;4;0;030;N
101;03;26/12/2001;01;000884;TOTAL MANO DE OBRA DE LA REPARACION EN TALLER;60;0;0;01;16;4;20,88517;035;N
101;01;27/12/2001;01;000885;DESPIECE LIMPIEZA, REVISION Y PEDIR PIEZAS, AJUSTAR CASQUILLOS BIELA Y BANCADA. REVISAR BOMBAS DE ACEITE Y AJUSTAR. ALINEAR CAMISAS Y PISTONES, ESMERILAR VALVULAS, MONTAR Y COLOCAR. MONTAR BOMBA INYECTORA, PUESTA PUNTO, COLOCAR CHAPAS, ARRANQUE Y PRUEBA.;41;155;0;01;16;4;20,88517;005;S
101;01;19/12/2001;01;000894;REVISION DE PRESIONES DE MARTILLO, DESMONTAR RADIADOR, CONSTRUCCION DE TUBOS DE DESCARGA DE MARTILLO, COLOCACION DE LOS MISMOS Y MONTAJE. COLOCAR RADIADOR Y PRUEBA;14;23;0;01;16;4;20,88517;005;S
101;01;19/12/2001;01;000894;REAPRIETE DE TORNILLOS DE CHASIS Y VALVULA PRINCIPAL DE RETRO Y REGULACION DE LA MISMA.;2;0;0;01;16;4;20,88517;010;N
101;01;19/12/2001;01;000894;SOLTAR EMBOLO DE GIRO DE RETRO, SOLDADURA DE ROTULA DE COGIDA Y COLOCACION;1;0;0;01;16;4;20,88517;015;N
101;01;19/12/2001;01;000894;QUITAR TUBO DE RETRO CONTRUCCION DE NUEVO Y MONTAJE.;1;0;0;01;16;4;20,88517;020;N
101;01;19/12/2001;01;000894;DESMONTAR TUBOS HIDRAULICOS DE RETRO, CONSTRUCCION DE NUEVOS Y MONTAJE DE LOS MISMOS EN MAQUINA;2;0;0;01;16;4;20,88517;025;N
800;01;10/12/2001;01;000896;DESPLAZAMIENTO A CANTERA DESMONTAR BELLOTA DE PRESION DE CONVERTIDOR COLOCAR JUNTA TORICA Y CORREGIR SALIDERO DE ACEITE.;1;1;0;01;16;4;20,88517;005;S
101;01;30/11/2001;01;000897;REPARACION DE MOTOR DE ARRANQUE;4;3,5;20;01;16;4;20,88517;005;S
101;01;18/12/2001;01;000898;REPARACION DE MOTOR DE ARRANQUE;5;4,5;20;01;16;4;20,88517;005;S
800;01;23/11/2001;01;000900;DESPLAZAMIENTO A CANTERA DE NIEBLA, DESMONTAR FILTROS DE GASOIL, TAPA DE BALANCINES, REVISION DE CORREDERAS DE INYECTORES BOMBA Y MONTAJE.;8;9;0;01;16;4;20,88517;005;S
800;01;10/12/2001;01;000901;DESPLAZAMIENTO A CANTERA, REVISION DE CIRCUITO HIDRAULICO DE FRENO Y TRANSMISION Y REPARACION DEL MISMO.;9;9;0;01;16;4;20,88517;005;S
101;02;10/12/2001;01;000901;DESMONTAR FRENO MANO, COLOCACION DE DISCOS DE FRICCION Y ACERO, MUELLES, RODAMIENTOS, JUNTAS Y MONTAJE. REPARACION DE VALVULA DE FRENO MANO ;6;6;0;01;16;4;20,88517;005;S
800;01;10/12/2001;01;000902;REPARACION DE VALVULA Y TUBERIAS DE CALEFACCION;1;1,17;0;01;16;4;20,88517;005;S
800;01;21/12/2001;01;000903;DESPLAZAMIENTO A FABRICA REVISAR TOMA DE AIRE, QUITAR TUBERIAS DE GASOIL, FILTROS, SUSTITUIRLO, LIMPIEZA Y MOTNAJE.;3;3,5;0;01;16;4;20,88517;005;S
101;01;26/12/2001;01;000906;D. FABRICA REVISION, TRASLADO AL TALLER PARA SU REPARACION. COMPROBACION DE FUGA DE AGUA POR CILINDRO, DESMONTAR CULATA, LIMPIEZA, COLOCACION DE JUNTA Y MONTAJE. TRASLADO DE MAQUINA A FABRICA.;20;34,5;0;01;16;4;20,88517;005;S
101;01;26/12/2001;01;000906;DESPL. FABRICA, COLOCAR PIPETA  DE TERMOSTATO, REPARAR INSTALACION DE TEMPERATURA, SUSTITUIR INDICADOR Y BELLOTA DE LA MISMA.;4,5;0;0;01;16;4;20,88517;010;N
101;01;09/01/2002;02;000001;REPARAR CAJA VALVULA Y ENCASQUILLADO;10;0;0;01;16;4;20,88517;005;N
101;01;26/12/2001;01;000907;DESPIECE DE REDUCOTR DEGIRO, RELLENO DE DIENTES DE PIÑON Y MECANIZADOS DE LOS MISMOS, MONTAJE DE REDUCTOR.;20;20,5;0;01;16;4;20,88517;005;S
101;01;26/12/2001;01;000907;DESPIECE DE PAQUETE DE DISCOS Y MONTAJE DE NUEVOS;2;0;0;01;16;4;20,88517;010;N
800;02;26/12/2001;01;000907;DESPLAZAMIENTO A FINCA Y MONTAJE DE REDUCTOR EN MAQUINA;4;12,5;0;01;16;4;20,88517;005;S
800;02;26/12/2001;01;000907;DESPLAZAMIENTO A FINCA, DESMONTAR FRENO DE TORRE PAR SU REPARACION EN TALLER Y MONTARLO UNA VEZ REPARADO;6;0;0;01;16;4;20,88517;010;N
800;01;26/12/2001;01;000909;DESPLAZAMIENTO A FABRICA REVISION DE MAQUINA;1;1;0;01;16;4;20,88517;005;S
101;02;26/12/2001;01;000909;SACAR MOTOR, RADIADOR, DESMONTAR CULATA, CARTER, BIELA Y PISTONES. BRUÑIDO DE CILINDROS, COLOCAR JUEGO DE SEGMENTOS, MONTAR BIELA Y PISTONES.;0;68,5;0;01;16;4;0;005;S
101;02;26/12/2001;01;000909;DESPIECE DE CULATA, RECTIFICADO DE PLANOS, VALUVLAS, ESMERILADO DE VALVULAS Y COLOCACION;0;0;0;01;16;4;0;010;N
101;02;26/12/2001;01;000909;DESMONTAR ENFRIADOR Y TUBO, LIMPIEZA DEL MISMO Y COLOCAR JUNTAS.;0;0;0;01;16;4;0;015;N
101;02;26/12/2001;01;000909;QUITAR SALIDEROS DE ACEITE DE MOTOR;0;0;0;01;16;4;0;020;N
101;02;26/12/2001;01;000909;COLOCAR RETEN A BOMBA INYECTORA;0;0;0;01;16;4;0;025;N
101;02;26/12/2001;01;000909;DESMONTAR RADIADOR PARA SU LIMPIEZA, MONTAR MOTOR EN MAQUINA, RADIADOR Y CARENAJES DE LA MISMA;0;0;0;01;16;4;0;030;N
101;02;26/12/2001;01;000909;CAMBIO DE ACEITE DE TRANSMISION, GRUPO DIFERENCIAL, REDUCTORES Y FILTROS EN GENERAL. ARRANQUE Y PRUEBA DE LA MAQUINA;0;0;0;01;16;4;0;035;N
101;02;26/12/2001;01;000909;TOTAL MANO DE OBRA DE LOS CONCEPTOS ANTES RELACIONADOS;68,5;0;0;01;16;4;20,88517;040;N
800;01;20/12/2001;01;000910;DESPLAZAMIENTO A CANTERA, REVISION DE PERFORADORA, DESMONTAR BOMBA INYECTORA PARA SU REPARACION Y MONTAJE DE LA MISMA UNA VEZ REPARADAS;10,5;10;0;01;16;4;20,88517;005;S
800;01;27/12/2001;01;000911;DESPLAZAMIENTO A ALMACEN, DESMONTAR MOTOR ARRANQUE PARA SU REPARACION EN TALLER Y MONTAJE EN MAQUINA UNA VEZ REPARADA;3;3;0;01;16;4;20,88517;005;S
101;02;27/12/2001;01;000911;REPARACION DE MOTOR DE ARRANQUE;0;0;0;01;16;4;20,88517;005;S
800;01;17/12/2001;01;000912;REV.TOMA ARIE EN CIRCUITO GASOIL. CAMBIO DE SOPORTE DE FILTRO Y BOMBA ALIMENTADORA. DESMONTAR TAPA DE DEPOSITO Y LIMPIEZA DE LA MISMA. CAMBIAR TUBERIA FLEXIBLE DE ASPIRACION Y COLOCAR VALVULA DE LIMITACION PRESION;14;14;0;01;16;4;24,34099;005;S
800;01;10/12/2001;01;000913;DESPLAZAMIENTO ALGECIRAS PARA MONTAJE DE PRENSA EROSKI;24;46;0;01;16;4;20,88517;005;S
800;01;14/12/2001;01;000914;DESPLAZAMIENTO A CORDOBA PARA INSTLACION DE PRENSAS EN EROSKI;28;40;0;01;16;4;20,88517;005;S
800;01;19/12/2001;01;000915;DESPLAZAMIENTO ALGECIRAS PARA REVISAR CIRCUITO ELECTRICO E HIDRAULICO, CORREGIR PERDIDA EN TUBERIAS Y REPARAR NIVEL.;3,5;9;0;01;16;4;20,88517;005;S
101;01;02/01/2002;02;000002;DESMONTAR RUEDAS DELANTERAS, LIMPIEZA DE ZAPATAS Y AJUSTE DE FRENOS. DESMONTAR BARRA DE DIRECCION Y COLO CAR ROTULAS. REVISION GENRAL PARA ITV;8;2,5;0;01;16;4;25;005;S
101;01;28/11/2001;01;000829;DESMONTAR BOTELLA , COLOCACION DE EMPAQUETADURAS , MONTAJE , DESMONTAR TUBERIAS , FABRICACION DE NUEVAS Y MONTAJE;6;6;0;01;16;4;20,88517;005;S
101;01;05/12/2001;01;000887;DESMONTAR ENFRIADOR DE ACIETE HIDRAULICO, SOLDADURA DEL MISMO Y MONTAJE. DESMONTAR PALA DE RETRO, CONSTRUCCION DE CASQUILLO A MEDIDA Y COLOCACION;0;13,5;0;01;16;4;0;005;S
101;01;05/12/2001;01;000887;SOLDADURA DE TUBO HIDRAULICO DE BOTELLA DE PALA;0;0;0;01;16;4;0;010;N
101;01;05/12/2001;01;000887;DESMONTAR PISTONES DE ELEVACION DE PLUMA, SOLDADURA DE MAZAS DE COGIDA Y COLOCACION DE LOS MISMOS;0;0;0;01;16;4;0;015;N
101;01;05/12/2001;01;000887;DESMONTAR SOLENOIDE DE INVERSOR, REPARACION DE ROSCA ELECTROIMAN, COLOCAR ROSCA NUEVA Y MONTAJE.;0;0;0;01;16;4;0;020;N
101;01;05/12/2001;01;000887;TOTAL MANO DE OBRA EN LA REPARACION;14;0;0;01;16;4;20,88517;025;N
101;01;28/12/2001;01;000908;DESMONTAR CORAZAS DE RADIADOR Y RADIADOR, BOMBA DE HIDRAULICO Y SOPORTE, SACAR RETEN CIGUEÑAL, COLOCAR RECUPERADOR DE EJE, RETEN Y CARENAJES, CAMBIO DE FILTRO DE ACEITE DE SU PROPIEDAD;15,5;15,5;0;01;16;4;20,88517;005;S
